N,P,K,temperature,humidity,ph,rainfall,crop_type,soil_moisture,sunlight_exposure,wind_speed,co2_concentration,organic_matter,crop_density,pest_pressure,urban_area_proximity,frost_risk,water_usage_efficiency,soil_type,fertilizer_type,irrigation_method
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,maize,26.55030087,11.91125547,12.72537471,417.6657457,8.410889148,9.752331184,72.02096614,37.18264427,72.44831092,2.498723848,Sandy Soil,Compost,Drip Irrigation
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,maize,19.78396891,10.33504287,14.65783855,414.8819147,3.340256732,18.60038723,13.05997551,13.65785189,61.85552094,4.238195092,Clayey Soil,Urea,Sprinkler Irrigation
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize,13.36699853,5.212174171,0.435166968,393.0346069,4.107909746,15.23795742,9.183958155,3.224739326,9.174379746,2.468851284,Loamy Soil,Organic Manure,Surface Irrigation
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,maize,11.76691167,10.02693326,1.131060427,374.7561367,7.131052626,12.61737393,43.37352602,0.051000277,84.83276097,4.434976689,Clayey Soil,Compost,Surface Irrigation
87,54,20,25.61707368,63.4711755,6.576418207,108.8303762,maize,20.70903959,11.92522922,0.787709812,402.9487954,1.451410966,10.48183001,62.56639832,27.61743818,52.21101503,3.333349558,Sandy Soil,Compost,Sprinkler Irrigation
87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,maize,12.02436514,7.025473919,9.636454276,437.6674881,9.090438413,5.136479449,1.472284351,8.463016371,76.41745343,3.899670515,Loamy Soil,Compost,Subsurface Irrigation
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,maize,10.82566771,11.59372881,15.77052003,360.1340385,8.290345463,8.441099099,32.11604557,34.45421747,97.22599821,1.725613951,Loamy Soil,Organic Manure,Sprinkler Irrigation
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,maize,10.31015108,5.321100794,12.3311079,393.3839594,7.908178585,12.315469,68.69956435,42.75667706,20.84317516,1.969948393,Clayey Soil,Organic Manure,Sprinkler Irrigation
64,35,23,23.02038334,61.89472002,5.680361038,63.03843397,maize,25.9949388,7.929225231,6.930290325,391.6898361,5.89207343,5.472700147,72.31552202,18.16390281,88.01318655,1.472510351,Loamy Soil,Organic Manure,Drip Irrigation
60,46,22,24.89364635,65.61418761,6.625404348,87.9298085,maize,16.11860233,9.354922882,5.655700626,390.8242423,9.110038221,7.909937166,15.7257541,28.89583403,46.7568887,2.308061223,Loamy Soil,NPK Fertilizer,Drip Irrigation
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,maize,16.1814756,7.139734067,15.37759481,380.3692119,7.406696247,8.957046138,97.08582628,42.6695222,76.81332346,1.961053696,Loamy Soil,Organic Manure,Subsurface Irrigation
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,maize,15.50971961,5.693955811,11.44069074,403.2726883,9.441555379,13.5915202,38.86997023,49.07879006,97.46042299,1.389936908,Clayey Soil,Organic Manure,Surface Irrigation
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,maize,25.40648231,5.421761268,13.95379633,422.9332074,7.539780824,14.5286641,33.13221992,40.20983673,48.45018632,2.556454927,Loamy Soil,Organic Manure,Sprinkler Irrigation
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,maize,17.6264287,10.16616221,6.967887725,366.4128541,8.579635315,7.044954448,0.561421019,30.61325822,10.72321818,3.412739004,Loamy Soil,Organic Manure,Surface Irrigation
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,maize,25.58405607,8.843296434,3.353474748,424.6763097,3.747302982,9.304912978,0.038103338,49.23861434,42.82098612,2.704932546,Clayey Soil,Compost,Drip Irrigation
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,maize,24.39528013,5.585151225,12.19361382,397.4477448,1.133353992,7.484177608,20.80161742,38.34958004,39.83028497,4.356934288,Sandy Soil,Compost,Drip Irrigation
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,maize,22.42338642,11.8403312,7.247076082,420.9445595,1.402528083,12.51676696,57.08770913,17.01691589,1.835130773,2.772256562,Sandy Soil,Compost,Drip Irrigation
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,maize,14.48966526,10.19123093,6.263832316,437.9304509,3.178371541,6.179459217,27.91645472,43.28890978,30.93760591,1.165076099,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,maize,21.2604145,7.077418011,18.38791522,444.7979525,4.640238747,14.25565105,8.67008252,37.54157774,46.60229566,2.424669746,Clayey Soil,NPK Fertilizer,Surface Irrigation
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize,25.00861028,8.50813317,11.60552382,417.0069817,4.610375789,14.8989923,79.47041444,19.15039369,60.18168395,2.621815978,Sandy Soil,NPK Fertilizer,Sprinkler Irrigation
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,maize,27.45962738,7.886227116,10.12515364,393.7830109,9.254137837,18.84619636,55.00597879,23.44907342,87.90359433,2.939576458,Sandy Soil,Organic Manure,Subsurface Irrigation
63,43,17,19.28889933,65.47050802,6.807487794,71.3195307,maize,28.43589067,5.280586264,11.56801353,411.3180857,1.662285212,10.16168303,99.89974644,0.415997807,37.65267992,2.120665164,Loamy Soil,Compost,Subsurface Irrigation
99,36,20,20.57981887,65.34583901,6.671085817,78.34604471,maize,25.40556138,9.201812197,17.26621287,352.7645761,4.56764004,15.44392518,35.86732171,7.016145356,25.79387959,2.085043254,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize,28.44376992,10.10600991,18.90717371,354.6669245,1.957987265,10.69041089,62.75573114,12.88819579,8.233446457,4.422928323,Loamy Soil,NPK Fertilizer,Drip Irrigation
87,60,23,20.27317074,63.91281869,6.439071996,62.50351892,maize,17.17708781,5.8174623,8.715019816,430.724221,5.375129377,17.84344301,99.87193498,9.700945135,76.39186277,1.821953034,Clayey Soil,Organic Manure,Surface Irrigation
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,maize,20.86003941,9.470855172,13.71894693,385.2710083,3.246225076,16.15676622,52.33152627,8.562627921,46.64749573,1.847054029,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,maize,20.17302945,5.311372445,2.148343142,387.5190857,3.814075767,15.98433226,11.17464954,45.40735517,37.40208753,2.311745272,Sandy Soil,Organic Manure,Sprinkler Irrigation
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,maize,27.24057149,10.28180388,17.99456688,422.4579099,4.42848842,16.04239814,18.97444432,21.44507401,10.09105251,1.08045189,Sandy Soil,Urea,Surface Irrigation
84,44,21,21.869274,61.91044947,5.850439831,107.2681929,maize,25.75189006,5.097418919,14.51739234,429.3851954,7.232329331,17.830242,20.01839654,6.918201164,49.48635681,3.133515233,Sandy Soil,NPK Fertilizer,Sprinkler Irrigation
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,maize,14.63380587,9.954512638,3.175390523,421.1541811,1.21350705,11.7798008,11.56682925,47.95011897,64.453668,3.852489355,Clayey Soil,Urea,Surface Irrigation
66,44,20,19.0781471,69.02298571,6.740000688,80.72515943,maize,18.41980355,10.19609968,14.58083481,395.0214147,4.517637344,18.44033846,40.46034151,20.94610173,65.24624992,3.850412236,Loamy Soil,Organic Manure,Sprinkler Irrigation
63,35,16,22.02720976,65.35549924,6.272417541,83.73280082,maize,11.81309399,6.036377526,10.23540314,412.9796765,4.246367203,6.752577797,74.16172433,42.74847621,78.44525778,2.935125027,Loamy Soil,Compost,Drip Irrigation
79,45,20,23.80546189,59.24537979,5.715208817,89.9622014,maize,20.04085224,9.795782083,3.486653635,361.7889226,1.946336142,12.64764755,10.36441209,24.95214588,49.07034325,3.832164312,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,maize,18.10490215,8.233334953,3.138300671,436.4542997,8.915273024,12.35777406,14.658271,3.287193052,79.35478134,1.045298116,Sandy Soil,Organic Manure,Sprinkler Irrigation
67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,maize,29.26467352,11.72332799,1.311725496,370.4720044,8.769848379,17.65818883,50.94086545,7.825643122,17.05577726,1.768120782,Clayey Soil,Compost,Surface Irrigation
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,maize,19.33172556,8.041045784,19.15137594,390.852391,9.406392646,14.08090779,18.22983798,25.58845097,80.47478615,1.89699729,Sandy Soil,Compost,Subsurface Irrigation
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize,16.3011147,10.95872036,17.95663202,363.026758,2.006958576,6.353349426,78.09352144,47.2628077,48.36953464,1.530396771,Loamy Soil,Urea,Subsurface Irrigation
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,maize,15.48119602,7.95841554,3.343960821,421.3026168,3.909939612,15.24964978,98.67892996,5.056436652,67.94038248,2.389896602,Clayey Soil,Organic Manure,Surface Irrigation
81,45,23,19.32666088,68.034493,6.192360003,84.22969177,maize,26.57091351,5.187140972,6.686084,377.5855723,8.673550763,6.289926998,83.34257057,48.97569636,60.99821377,1.954422011,Clayey Soil,Compost,Sprinkler Irrigation
73,45,21,24.60532218,73.58868502,6.636803223,96.59195302,maize,15.55441258,7.663928218,14.59940131,448.0666473,2.183508104,7.028913355,81.54280711,17.6337603,18.15346073,3.542106869,Loamy Soil,NPK Fertilizer,Drip Irrigation
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,maize,15.74570394,8.523533078,15.55250412,369.1809943,2.869835784,11.4926219,16.63956422,0.745212573,7.521921937,1.103582455,Clayey Soil,NPK Fertilizer,Drip Irrigation
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,maize,17.36397118,8.128524498,6.881733232,386.2676118,9.324581466,17.79699294,24.09882563,41.79832879,81.82954559,4.427178621,Sandy Soil,Urea,Sprinkler Irrigation
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,maize,16.24721556,8.592736669,19.14323711,426.647776,7.534033871,8.191553412,39.94142728,34.24992127,21.84938064,2.69189384,Sandy Soil,Compost,Subsurface Irrigation
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,maize,18.87323059,6.748551127,17.67573775,403.7226708,9.308117936,5.694703592,70.61923113,43.39631071,49.36646071,1.324231618,Loamy Soil,Organic Manure,Subsurface Irrigation
86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,maize,24.7797316,11.12215985,14.85995298,366.9931265,8.784357099,12.02126802,47.3621857,45.26653983,7.374460105,1.192419164,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,maize,15.79416858,6.683881118,3.954434061,435.568206,8.371270673,19.81071877,62.30045967,0.322838322,95.28385817,2.244192423,Clayey Soil,Compost,Subsurface Irrigation
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,maize,15.11954628,8.456038633,4.804740482,424.6786166,4.043798907,11.71694676,51.11855813,41.52588147,55.53001223,2.039435541,Loamy Soil,Compost,Sprinkler Irrigation
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,maize,11.78722993,5.892793308,12.59276778,448.9233137,3.189709418,10.35857301,10.03038798,46.38342263,39.94250333,4.068601269,Clayey Soil,Urea,Subsurface Irrigation
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,maize,27.32199653,11.19379019,7.629118354,352.9048807,7.310568444,11.18180794,57.01158612,22.76717165,8.061131524,2.567881446,Clayey Soil,NPK Fertilizer,Surface Irrigation
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,maize,13.14026877,10.19660798,3.483211553,397.4356175,3.278206564,5.414770672,44.74638447,46.19669037,38.3123582,1.116890242,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,maize,17.31523562,7.849243177,4.095620811,365.4540672,1.955926065,9.164329484,5.081291416,18.00706005,16.36278638,4.10362565,Sandy Soil,Organic Manure,Drip Irrigation
99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,maize,25.15275199,8.371245021,14.48123233,415.7635746,4.224056381,14.38172388,96.47137924,28.07849199,3.13062943,4.091704595,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,maize,21.98964007,10.34248407,16.58366488,442.5406299,4.599840118,7.911198715,50.71018392,42.68537362,89.5131308,2.874749671,Sandy Soil,Organic Manure,Sprinkler Irrigation
88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,maize,14.87098839,8.714014557,13.27122846,422.0594786,3.576891356,6.436891055,94.98265613,0.907573749,99.18628928,1.596422362,Sandy Soil,Organic Manure,Sprinkler Irrigation
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,maize,15.39062702,11.34260562,13.22841089,408.2629919,7.741397001,16.91467982,83.86720482,43.6914235,31.12959254,4.863151815,Sandy Soil,Urea,Sprinkler Irrigation
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize,25.52928577,8.274307625,16.00044434,449.1137029,4.996667305,13.23321974,31.69948129,49.47928112,33.96147442,2.823323586,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
78,58,15,25.00933355,67.816568,6.528631266,62.91359494,maize,21.41896953,7.381552115,14.920389,382.7387502,9.321755245,8.082137766,2.441119194,22.81370437,36.59740104,2.295804281,Loamy Soil,NPK Fertilizer,Surface Irrigation
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,maize,29.79614445,9.157163231,8.015793974,370.5752005,7.763379453,19.39015242,56.43846685,26.33810709,68.43907762,1.401792745,Sandy Soil,Urea,Sprinkler Irrigation
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize,22.52220633,9.026710982,11.16376041,377.1710347,6.831260209,15.06971739,76.468688,24.74026417,44.73949871,3.245678595,Loamy Soil,NPK Fertilizer,Sprinkler Irrigation
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize,22.16050305,9.293838829,1.451010014,429.0615905,4.08680504,12.19923481,95.38151252,18.8746622,67.90228914,3.046290453,Loamy Soil,NPK Fertilizer,Sprinkler Irrigation
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize,25.20314857,6.433505948,15.85709417,357.1869299,7.055220949,11.60929848,73.88308625,25.5165983,10.01723524,4.376680365,Loamy Soil,Organic Manure,Subsurface Irrigation
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,maize,10.82934021,11.10019078,17.25430693,418.1622369,2.519905146,17.48967414,64.99441265,37.45337344,16.90776363,3.56596226,Clayey Soil,NPK Fertilizer,Surface Irrigation
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,maize,26.51320155,11.59773809,14.28539847,424.2189782,7.035000809,13.33500294,43.88541612,28.23930788,34.16548715,2.625685711,Sandy Soil,NPK Fertilizer,Drip Irrigation
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,maize,14.20473307,7.511533174,2.905776711,357.4744616,9.399769904,9.965544067,47.73270601,25.10778418,31.02451133,2.675085065,Sandy Soil,Urea,Subsurface Irrigation
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,maize,14.64412261,5.673489469,5.60058123,442.152463,1.979137247,8.069727711,32.76954018,6.179706183,40.3958516,1.130551544,Loamy Soil,Urea,Subsurface Irrigation
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,maize,27.44332828,7.022775828,19.39889214,427.4913304,8.568352692,5.194486689,99.42325185,9.082351747,45.15901145,2.778748669,Sandy Soil,Compost,Surface Irrigation
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,maize,23.87750584,8.630778876,18.83424164,357.1150807,5.080115728,14.17929793,27.71774119,8.449766811,91.71148311,3.641138982,Clayey Soil,Organic Manure,Surface Irrigation
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,maize,11.31850016,11.43562637,7.367576323,356.0946197,2.878568751,6.310274385,99.38119141,21.19410048,25.96151634,4.169574895,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea,17.88376965,11.450265,4.008740762,395.2805562,4.175852139,19.53813765,84.21808845,4.404796041,88.5992361,4.254476758,Sandy Soil,NPK Fertilizer,Drip Irrigation
23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea,27.05509318,11.87830884,2.815813463,416.798725,3.549266341,9.493220479,33.11562593,38.37600359,10.03302387,3.307460131,Clayey Soil,Compost,Subsurface Irrigation
39,58,85,17.88776475,15.40589717,5.996932037,68.54932919,chickpea,10.3332805,9.04109645,18.26306122,386.1343575,9.379368393,17.48414845,38.18364849,41.70058183,81.63991032,3.851439579,Clayey Soil,NPK Fertilizer,Surface Irrigation
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea,19.18716958,10.86260623,12.99782766,351.4241212,3.1866846,14.22267944,95.48733256,15.50580755,21.00468699,2.210038632,Sandy Soil,Organic Manure,Drip Irrigation
36,67,77,18.36952567,19.56381041,7.152811172,79.26357665,chickpea,17.39832428,8.922137134,5.893234491,358.1794687,1.791547618,6.416859996,91.48492905,34.14144683,90.47890613,4.345380241,Clayey Soil,Compost,Surface Irrigation
32,73,81,20.45078582,15.40312102,5.988992796,92.68373702,chickpea,17.3910546,7.319758148,12.36564398,409.7098921,9.925365521,19.20248672,64.85282445,26.06788481,18.19032303,2.242409108,Clayey Soil,Organic Manure,Drip Irrigation
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea,18.64900555,8.678865602,7.768842036,392.4232434,5.365131183,5.70561874,25.22006356,40.549174,45.73089975,4.710975896,Clayey Soil,NPK Fertilizer,Surface Irrigation
58,63,81,19.81344531,14.69765308,6.515499549,78.96514709,chickpea,16.22657404,7.228760683,7.443739948,410.8708709,9.552020014,6.047475623,88.80300647,39.73238481,37.4639306,2.127333126,Loamy Soil,Organic Manure,Sprinkler Irrigation
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,25.46009127,8.79022104,0.859432702,350.6622024,8.63068534,14.11480822,47.11808908,47.65292702,4.679212127,3.16385712,Clayey Soil,NPK Fertilizer,Surface Irrigation
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,16.66349434,11.79822728,16.23998215,447.0371357,3.520928706,9.989466513,74.21731936,26.09824114,63.82922923,3.304724951,Clayey Soil,NPK Fertilizer,Sprinkler Irrigation
28,72,84,18.72963144,19.18197264,6.481783043,71.58010169,chickpea,25.13860271,6.405853888,2.02057073,391.6857927,3.694539823,19.19229439,29.54774201,18.59837437,1.23394382,3.373610863,Loamy Soil,Organic Manure,Sprinkler Irrigation
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea,18.0894405,5.381545148,6.614383741,417.6517752,7.204964915,15.41536768,1.658364778,30.83110414,3.007494112,1.275783348,Clayey Soil,Compost,Sprinkler Irrigation
39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea,17.54654753,10.42165068,19.69377817,398.7713768,8.300831404,10.46647174,66.88799367,5.598804004,49.23509262,1.023518872,Loamy Soil,Organic Manure,Sprinkler Irrigation
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea,10.38199088,8.906908007,3.50202546,391.4503142,5.48422194,5.846106294,73.59436066,32.76586513,55.02836478,1.20744888,Sandy Soil,Compost,Drip Irrigation
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea,26.23268612,6.77349533,2.425666746,360.0131127,8.59384123,19.87231327,94.37990032,24.05557576,3.027441128,3.552938764,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
